2117	828760
2817	136418
2282	879936
2243	520905
2826	337572
2932	782596
2597	348097
2158	762512
2591	417433
2560	917665
2696	906523
2067	232660
2191	473122
2341	311810
2530	171387
2400	490960
2492	467787
2250	490891
2694	108531
2542	250687
2266	167651
2589	359842
2089	500822
2837	996708
2097	391509
2620	790163
2534	965348
2182	213576
2000	912754
2501	587478
2888	680685
2371	110293
2979	151380
2335	866023
2251	883855
2934	95665
2987	146187
2591	539031
2254	432274
2820	142325
2884	570499
2715	722989
2990	956096
2192	631581
2808	891252
2411	971306
2554	445535
2530	806392
2910	982704
2814	488274
2824	273963
2036	144569
2722	456984
2699	542151
2939	305959
2134	210300
2410	248754
2129	394494
2375	393659
2031	739356
2950	496261
2471	592188
2235	544837
2026	143163
2140	600204
2593	935670
2096	746617
2009	76518
2900	988404
2813	682907
2516	895496
2408	795776
2987	801776
2262	987951
2426	197146
2664	743021
2297	501546
2197	117471
2281	109248
2233	183180
2260	211202
2965	852184
2929	783574
2529	76871
2662	868719
2672	191700
2827	660528
2439	852500
2260	763778
2489	713177
2936	165565
2736	424482
2620	875485
2128	801251
2585	456608
2420	691498
2039	58017
2507	967515
2413	157606
2722	261558
2314	684538
2277	67372
2302	958856
2294	248632
2885	945651
2859	671535
2082	305630
2430	80250
2109	686964
2507	327783
2392	300711
2369	182871
2635	627865
2725	531284
2663	867638
2583	574810
2907	818830
2690	778545
2640	564067
2898	563107
2450	659304
2497	360460
2481	86949
2132	240499
2280	685961
2133	921178
2239	317394
2254	768034
2572	689929
2651	607560
2966	129843
2693	40362
2081	361930
2607	476249
2614	76157
2571	522024
2455	716158
2504	501257
2513	380366
2734	866296
2732	330428
2988	25965
2035	31097
2249	504125
2820	998710
2737	978700
2826	880827
2247	609753
2798	748106
2743	432886
2905	761678
2772	433410
2098	556589
2216	48317
2086	395172
2441	782780
2685	195953
2023	962675
2436	23614
2792	875686
2266	715782
2002	689172
2759	280747
2011	740810
2080	151325
2390	569689
2191	103301
2506	774915
2068	387671
2421	163888
2229	818649
2313	905123
2863	804510
2624	316861
2888	186983
2797	858476
2924	862887
2643	772630
2670	404548
2144	636427
2829	448035
2230	719337
2768	389126
2890	574815
2770	299961
2633	645850
2303	417026
2278	146921
2801	401330
2062	553436
2614	360715
2799	504041
2207	326938
2917	147446
2137	362905
2745	236430
2908	607518
2808	405385
2816	70061
2691	31979
2482	363537
2542	931867
2051	948877
2511	577172
2936	45514
2311	860887
2712	963205
2527	772368
2535	678177
2709	119153
2743	77869
2570	266535
2991	947789
2167	966184
2130	685607
2243	350598
2019	275358
2818	694618
2872	461843
2130	486543
2530	819789
2096	859765
2697	631515
2404	572265
2194	855299
2687	807339
2034	604575
2139	451521
2669	218607
2547	554174
2085	480719
2194	271872
2782	680927
2207	758763
2604	550606
2120	141539
2856	11030
2082	30502
2517	312271
2326	206320
2819	608233
2524	795850
2532	783130
2815	939833
2304	338004
2605	892115
2486	967208
