2672	667543
2041	985724
2194	773072
2440	530512
2049	689623
2559	862495
2765	712155
2968	735834
2755	883716
2974	958290
2942	430715
2428	121828
2104	173473
2044	964300
2747	449914
2620	464819
2385	391349
2385	197189
2778	545285
2385	125912
2053	379682
2730	984935
2487	513807
2125	947368
2013	302839
2547	811581
2769	104350
2220	860821
2281	72354
2749	427768
2361	572542
2462	968298
2688	25831
2822	875284
2471	186085
2768	228939
2665	158291
2709	848282
2736	549951
2488	433088
2745	864857
2817	837753
2900	756029
2505	811660
2375	347829
2851	619240
2705	564051
2821	678996
2341	516046
2409	656243
2828	244315
2932	398230
2098	792051
2787	744943
2055	595966
2158	787251
2174	639706
2842	244310
2938	942316
2734	902120
2876	309727
2000	192677
2579	851385
2877	82977
2858	648619
2316	859508
2711	323783
2157	916055
2004	206482
2059	742880
2642	602802
2721	354321
2959	675482
2613	160940
2525	942881
2492	733698
2607	635297
2196	585674
2321	289855
2248	253697
2222	474407
2244	178457
2485	618213
2550	582613
2442	461557
2791	817099
2802	205326
2647	789062
2687	813259
2911	292250
2410	947382
2081	622271
2856	786581
2883	851116
2679	32635
2381	74008
2194	651057
2284	474748
2312	577754
2896	925186
2382	785344
2337	942274
2607	531201
2882	299607
2345	362862
2953	65373
2590	948978
2777	306293
2816	368435
2218	745103
2456	357683
2666	464994
2795	778252
2754	816399
2198	924114
2732	276953
2958	386194
2909	902323
2233	732541
2708	674093
2932	204975
2000	573243
2859	585668
2010	884283
2534	775737
2861	653752
2702	977244
2536	229221
2100	913738
2043	622564
2662	419915
2057	509099
2329	320785
2900	155626
2982	544338
2818	340040
2385	653001
2435	903312
2852	869563
2317	368343
2609	720271
2722	573916
2897	134772
2671	673691
2860	131136
2253	632286
2994	395916
2906	814755
2934	70055
2226	767530
2348	159633
2326	911753
2299	146401
2154	870885
2778	94605
2168	426438
2891	902994
2282	530897
2232	16232
2073	329750
2444	105673
2709	72881
2514	835945
2781	875203
2371	651182
2465	902283
2124	536837
2098	467287
2380	809156
2136	868922
2746	229749
2923	915669
2996	912733
2757	89629
2584	360782
2970	461302
2514	484271
2961	718725
2838	387974
2735	158361
2166	236366
2030	63497
2848	652416
2097	543963
2401	84117
2998	220678
2207	897581
2846	708749
2558	671948
2056	446963
2883	212627
2308	404012
2602	186550
2931	236163
2489	935478
2468	284970
2398	444648
2266	585659
2289	319764
2763	203378
2562	794223
2566	830902
2045	179926
2425	709678
2184	607823
2181	701552
2515	903963
2189	754919
2950	731998
2467	249114
2362	562552
2912	458277
2871	143682
2338	430920
2500	128248
2961	590825
2790	115865
2086	198842
2688	577961
2499	583089
2913	516526
2674	380769
2497	550589
2412	131233
2999	491993
2270	679430
2862	394615
2339	104860
2970	843838
2495	49730
2993	834173
2784	27063
2061	562198
2338	673205
2312	280743
2539	356427
2121	515771
2354	238497
2982	881906
2247	761485
2292	788587
2566	122259
2025	440448
2514	329405
2128	68629
2990	556068
2194	84051
2587	819876
2833	80188
2002	945882
2093	230258
2049	316505
2999	190050
2539	928310
2850	525155
2868	307285
2840	97335
2135	93853
2885	944795
2098	650943
2129	22876
2672	307879
2588	187771
2302	110791
2826	789964
2432	59071
2061	580219
2153	479908
2779	415928
